ZCTA5,LANDSQMT,WATERSQMT,LANDSQMI,WATERSQMI,POPULATION,HSGUNITS,INTPTLAT,INTPTLON,,
01605,14612620,341309,5.641964364,0.131780147,26221,11140,42.289683,-71.787793,,
01606,15358057,24039,5.929779211,0.00928151,19077,8449,42.315249,-71.795741,,
01607,8199220,136988,3.165736675,0.052891365,8351,3850,42.22596,-71.78891,,
01608,1159110,0,0.447534892,0,3888,1743,42.26198,-71.801462,,
01609,9893464,56961,3.819887969,0.021992766,22421,8307,42.285114,-71.829987,,
01610,5505953,9032,2.125860429,0.003487275,23945,8321,42.247049,-71.808366,,
01611,8915204,647961,3.442179655,0.250179151,2242,916,42.237604,-71.875838,,
01612,39666695,1982438,15.31539721,0.765423624,4845,1608,42.296636,-71.929607,,
01701,43923156,1816225,16.95882606,0.701248423,31217,12590,42.320169,-71.440409,,
01702,20957508,1972446,8.091739421,0.761565691,37206,14984,42.282576,-71.43676,,
01718,121367,0,0.046860063,0,469,205,42.519816,-71.429283,,
01719,26640078,316293,10.28579206,0.122121415,4996,2073,42.485985,-71.520985,,
01720,51057015,1113826,19.71322454,0.430050641,21361,8294,42.483953,-71.438495,,
01721,31933385,1395841,12.3295494,0.538937246,16593,6609,42.257755,-71.473526,,
01730,35478046,460820,13.69815073,0.177923604,13221,5372,42.499331,-71.281905,,
01731,2049705,0,0.791395559,0,1396,477,42.456748,-71.279484,,
01740,51675247,348786,19.95192526,0.134667033,4897,1738,42.439937,-71.601876,,
01741,39536091,641968,15.26497073,0.247865241,4852,1758,42.53662,-71.361832,,
01742,63296150,3384588,24.43878118,1.306796788,17726,6964,42.462911,-71.364496,,
01745,1033541,3023,0.399052428,0.001167187,397,188,42.293073,-71.499163,,
01746,48288456,1071734,18.64427789,0.413798828,13547,5087,42.195951,-71.45343,,
01747,13392801,443995,5.170989595,0.171427435,5911,2285,42.12408,-71.533416,,
01748,68016796,4215056,26.26143287,1.627442289,14925,5128,42.224104,-71.540484,,
01749,29841347,890275,11.52180898,0.343737114,19063,7998,42.389071,-71.545864,,
01752,54041301,3200938,20.86546386,1.235889124,38499,16416,42.349618,-71.547214,,
01754,13502214,407075,5.213234193,0.157172543,10106,4447,42.425955,-71.456256,,
01756,46035300,552653,17.77432946,0.213380525,5839,2091,42.09447,-71.544902,,
01757,38538162,711615,14.87966817,0.274756099,28061,11436,42.158692,-71.521419,,
01760,38359306,2599042,14.81061148,1.003495769,32786,14039,42.284822,-71.348811,,
01770,40966896,961380,15.81740765,0.371190909,4119,1495,42.23357,-71.37469,,
01772,35264800,3918373,13.61581598,1.512892338,9370,3272,42.302877,-71.530828,,
01773,35266029,2003417,13.6162905,0.773523661,5112,2154,42.425506,-71.310811,,
01775,44839702,1739781,17.31270647,0.671733228,6590,2526,42.429688,-71.512514,,
01776,62778117,1244383,24.23876752,0.480458983,17659,5951,42.383367,-71.42107,,
01778,39388852,2080227,15.20812143,0.803180169,13109,5058,42.343686,-71.381186,,
01801,32769438,806847,12.65235129,0.311525382,38903,16737,42.488659,-71.154425,,
01803,30291646,324832,11.6956704,0.125418342,24487,9664,42.503227,-71.201713,,
01810,79897507,3425223,30.84860123,1.32248605,33201,12423,42.648044,-71.161751,,
01821,42910631,1026154,16.56788796,0.396200291,30310,11159,42.549329,-71.251724,,
01824,45964727,1008300,17.74708107,0.389306823,24911,9849,42.59079,-71.355182,,
01826,53421277,1706647,20.62607124,0.658940119,29422,11332,42.679723,-71.30068,,
01827,42620556,784744,16.45588937,0.302991365,3179,1098,42.676078,-71.500517,,
01830,35735901,3350990,13.7977091,1.293824527,25137,10751,42.796313,-71.053436,,
01832,29420960,1250817,11.35949665,0.482943164,22060,9283,42.791114,-71.132858,,
01833,33307258,750803,12.86000476,0.289886671,8183,3044,42.727885,-70.982034,,
01834,23008816,1330583,8.883753902,0.51374099,6459,2439,42.7539,-71.015935,,
01835,20235250,2287169,7.812874036,0.883080925,13682,5623,42.751157,-71.094242,,
01840,1290418,200628,0.498233196,0.077462907,4733,2347,42.706763,-71.160403,,
01841,8000223,462412,3.088903501,0.178538279,47225,15506,42.712015,-71.164873,,
01843,8726317,579700,3.369249973,0.223823431,24425,9287,42.689974,-71.160383,,
01844,57543453,2042287,22.21765236,0.788531453,47249,18337,42.742751,-71.178588,,
01845,68133522,3720537,26.30650103,1.436507428,28352,10964,42.673909,-71.091334,,
01850,3521737,305905,1.359750315,0.118110586,15237,5938,42.656045,-71.303309,,
01851,8645533,115440,3.338059095,0.044571635,30190,10760,42.627812,-71.33533,,
01852,12828750,627353,4.953208277,0.242222358,33508,14430,42.631849,-71.295785,,
01854,10187861,1393292,3.933555291,0.537953072,27606,10315,42.649481,-71.348229,,
01860,21907317,1027094,8.458462742,0.396563227,6338,2555,42.838603,-71.011997,,
01862,23934124,1075799,9.241017333,0.415368334,10227,3491,42.578543,-71.295592,,
01863,11973645,841571,4.623050377,0.324932394,8891,3958,42.63378,-71.38947,,
01864,34032377,923752,13.13997478,0.356662656,14892,5633,42.578222,-71.084398,,
01867,25733362,47893,9.935707038,0.018491591,23956,9187,42.535183,-71.105423,,
01876,52981194,935803,20.45615424,0.361315574,28667,10679,42.611801,-71.227571,,
01879,43464244,3639806,16.78163914,1.405337013,11305,4213,42.667762,-71.42882,,
01880,17889529,1399492,6.907186056,0.540346905,24733,10323,42.501528,-71.0675,,
01886,78391449,2854186,30.26710896,1.102007422,21951,7876,42.585295,-71.439826,,
01887,43971880,464398,16.97763851,0.179305078,22325,7808,42.564647,-71.164516,,
01890,15615337,818634,6.029115579,0.316076368,21382,7988,42.452752,-71.144319,,
01901,641320,68753,0.247615047,0.026545683,1689,1034,42.460711,-70.946073,,
01902,6223889,235638,2.40305708,0.090980344,45139,18354,42.471039,-70.941535,,
01904,11708211,1303900,4.520565732,0.503438626,18203,7182,42.492456,-70.97393,,
01905,9219345,1195154,3.559609156,0.461451559,25251,9187,42.465998,-70.975792,,
01906,27973350,2606092,10.80057128,1.006217789,26660,10786,42.468432,-71.013946,,
01907,7864226,1107037,3.036394763,0.427429393,14027,5960,42.474287,-70.905908,,
01908,2708929,3559697,1.045923379,1.374406754,3410,1677,42.428256,-70.926041,,
01913,31761151,3785528,12.26304948,1.461600594,16283,7110,42.851284,-70.955837,,
01915,39091336,3958118,15.09324985,1.528237969,39502,16641,42.570269,-70.866996,,
01921,61010486,2188501,23.55628134,0.844984996,7961,2756,42.683108,-71.01833,,
01922,24831876,776283,9.587641333,0.299724555,3108,1115,42.757313,-70.914241,,
01923,34194563,2348722,13.20259515,0.906846673,26342,11135,42.574174,-70.950517,,
01929,36187007,5125535,13.97188211,1.978980211,3504,1600,42.634421,-70.776592,,
01930,67847425,13972397,26.19603836,5.394772872,28789,14557,42.61991,-70.681823,,
01937,189212,0,0.073055165,0,151,0,42.585723,-70.984051,,
01938,78817223,13930917,30.43150123,5.378757353,13175,6006,42.68386,-70.842664,,
01940,27320434,1710864,10.54847899,0.660568312,12108,4729,42.534118,-71.038574,,
01944,23902799,3207908,9.228922682,1.238580256,5136,2394,42.576636,-70.767154,,
01945,11360555,8555892,4.386334995,3.30344851,19808,8838,42.501835,-70.859126,,
01949,34849382,2665532,13.45542219,1.029167703,8987,3045,42.606666,-71.010316,,
01950,21621492,5985744,8.348105088,2.311108777,17416,8264,42.812359,-70.891095,,
01951,35652314,6826542,13.76543598,2.635742714,3558,1821,42.773351,-70.850211,,
01952,39960063,6038577,15.42866724,2.331507714,8283,4550,42.844793,-70.841476,,
01960,41432495,1461233,15.99717643,0.564185239,50944,22024,42.534202,-70.969734,,
01966,18106523,4167724,6.990967912,1.609167301,6952,4223,42.640741,-70.620242,,
01969,45304086,4366203,17.49200614,1.685800475,5856,2253,42.720878,-70.891222,,
01970,21002235,14198461,8.109008613,5.482056674,41109,19063,42.524435,-70.870859,,
01982,36737604,1888109,14.18446881,0.729002992,7764,2880,42.626223,-70.85723,,
01983,30880674,2324542,11.9230954,0.897510722,6089,2176,42.641379,-70.94344,,
01984,19841456,1246967,7.660829317,0.481456671,4875,1430,42.600595,-70.883406,,
01985,34838123,3299757,13.45107506,1.274043355,4235,1580,42.799516,-70.964411,,
02019,47523223,1424298,18.34881976,0.549924556,16332,6365,42.076682,-71.47449,,
02021,48682844,2114286,18.79655195,0.816330423,21561,8762,42.175737,-71.125385,,
02025,25353993,2759142,9.789231842,1.065310727,7542,2980,42.236423,-70.814436,,
02026,26532271,1037912,10.24416754,0.400740081,24711,10184,42.246872,-71.179462,,
02030,39156781,816021,15.11851831,0.315067483,5589,1969,42.235239,-71.288033,,
02032,6059763,155224,2.339687674,0.059932324,4226,1593,42.156882,-71.216187,,
02035,51406167,2593185,19.84803289,1.001234369,16865,6895,42.061338,-71.245802,,
02038,68961360,1038205,26.62613109,0.400853209,31635,11394,42.084859,-71.410571,,
02043,57360231,2272722,22.14690995,0.877502907,22157,8953,42.216099,-70.88127,,
02045,6884305,14237684,2.658045134,5.497200759,10293,5762,42.292253,-70.923918,,
02047,619346,21837,0.239130838,0.008431313,180,264,42.133734,-70.68586,,
02048,52040205,851508,20.09283634,0.328769091,23184,8746,42.0173,-71.2173,,
02050,75312115,10899419,29.0781714,4.208289382,25429,11292,42.115139,-70.710331,,
02052,37301542,605144,14.4022065,0.233647415,12024,4237,42.184599,-71.305307,,
02053,29895562,335626,11.54274151,0.129585929,12752,4613,42.155816,-71.432781,,
02054,31135982,602483,12.02167037,0.232619997,7891,3158,42.172551,-71.362811,,
02056,38510383,1290280,14.86894264,0.498179914,10981,3121,42.116245,-71.32936,,
02061,54233819,816474,20.93979547,0.315242387,10506,3675,42.164569,-70.818844,,
02062,26828047,419990,10.3583673,0.162159052,28602,12479,42.18736,-71.195955,,
02066,43831891,5690167,16.92358845,2.196985855,17656,7419,42.202273,-70.758184,,
02067,58720809,2471504,22.67223207,0.95425307,17486,6414,42.107782,-71.181771,,
02071,2513156,33452,0.970334998,0.01291589,1707,321,42.103425,-71.273589,,
02072,41680231,969279,16.09282784,0.37424073,26999,10799,42.119006,-71.10365,,
02081,46419365,1417966,17.92261779,0.547479757,18472,7156,42.146227,-71.270378,,
02090,28215944,740388,10.89423735,0.285865417,14636,5438,42.219645,-71.216769,,
02093,56218838,2344453,21.70621563,0.905198402,10955,3869,42.052671,-71.356858,,
02108,354836,0,0.137002951,0,3825,2278,42.357767,-71.064848,,
02109,449654,292691,0.173612387,0.113008632,3771,2462,42.367223,-71.050633,,
02110,479769,234496,0.185239854,0.090539416,1733,1264,42.361962,-71.047847,,
02111,669967,56933,0.258675716,0.021981955,7383,3628,42.350518,-71.059062,,
02113,260829,0,0.100706644,0,6915,4682,42.365335,-71.055236,,
02114,1164209,303495,0.449503627,0.11718008,11999,7672,42.363174,-71.068646,,
02115,1834246,103612,0.70820637,0.040004819,28441,10838,42.336342,-71.104176,,
02116,1632629,265681,0.630361608,0.102580012,20628,12644,42.350579,-71.076397,,
02118,2850698,15328,1.100660698,0.005918174,26498,12967,42.33786,-71.069805,,
02119,4136145,0,1.596974581,0,25346,11048,42.324026,-71.085021,,
02120,1607730,0,0.62074805,0,15181,5335,42.332091,-71.096545,,
02121,4520355,23476,1.745318897,0.009064135,25978,10589,42.306267,-71.085897,,
02122,5263269,1641767,2.032159608,0.63388981,23479,8887,42.291412,-71.042158,,
02124,7777026,186127,3.002726654,0.07186404,47783,19053,42.285805,-71.070571,,
02125,5523791,799283,2.132747719,0.308604905,33295,13263,42.315748,-71.055896,,
02126,5392506,62719,2.082058295,0.024215942,25562,10151,42.274016,-71.09679,,
02127,5230991,1590045,2.019697002,0.613919833,31799,16409,42.334992,-71.039093,,
02128,12561059,2952872,4.8498522,1.140110302,40508,15854,42.361129,-71.006975,,
02129,3492181,1266666,1.34833868,0.489062498,16439,8648,42.379657,-71.061487,,
02130,8635553,328448,3.334205796,0.126814487,35401,16016,42.309174,-71.113835,,
02131,6714525,12766,2.592492707,0.00492898,29826,12286,42.284333,-71.126227,,
02132,11813317,248109,4.561147388,0.095795425,25861,11341,42.280455,-71.162016,,
02134,3435273,117848,1.326366377,0.045501369,21503,9664,42.358016,-71.128608,,
02135,6824138,572755,2.634814524,0.221141951,42780,20834,42.349688,-71.153964,,
02136,11887342,279164,4.589728601,0.107785828,28488,11092,42.255083,-71.12922,,
02138,7097709,838564,2.740440882,0.323771384,36314,14949,42.379637,-71.135152,,
02139,4031035,368360,1.556391381,0.142224597,36349,15402,42.362986,-71.103353,,
02140,2987938,53843,1.153649361,0.020788899,17607,8638,42.392157,-71.133996,,
02141,1657355,29054,0.63990837,0.011217813,11910,6596,42.3703,-71.08256,,
02142,716170,577829,0.276514795,0.223101034,3141,1794,42.361471,-71.081994,,
02143,3981832,15276,1.537393996,0.005898097,24514,11752,42.380985,-71.096552,,
02144,2802134,6468,1.081910032,0.002497309,23891,11389,42.399655,-71.12255,,
02145,3615157,234798,1.395819981,0.090656018,25439,10520,42.391577,-71.08991,,
02148,13063769,99890,5.043949624,0.038567746,59503,25191,42.43014,-71.057694,,
02149,8873256,630370,3.425983441,0.243387228,41550,16662,42.405938,-71.054649,,
02150,5718794,638247,2.208038802,0.246428555,35124,12596,42.396824,-71.031348,,
02151,15190546,3291332,5.86510285,1.270790444,51808,22125,42.418294,-71.001257,,
02152,5108308,3079916,1.972328829,1.189162266,17497,8320,42.373055,-70.974807,,
02155,21229511,1455993,8.196760371,0.562162064,57964,24032,42.423839,-71.107673,,
02163,256727,32165,0.099122853,0.012418976,2582,712,42.366168,-71.12285,,
02169,23235908,3796812,8.971434617,1.465957371,55055,26481,42.248386,-71.002279,,
02170,5394724,186181,2.08291467,0.071884889,19505,8041,42.266412,-71.015573,,
02171,6357853,4944053,2.454780872,1.908909617,17711,8316,42.292142,-71.020475,,
02176,12117823,219781,4.678717816,0.084857922,26983,11751,42.455723,-71.059019,,
02180,15589590,1631902,6.019174606,0.630080912,21437,9458,42.474208,-71.097665,,
02184,35608882,2108884,13.74866679,0.814244699,35744,14302,42.205416,-71.002168,,
02186,33697230,765195,13.01057379,0.295443454,27003,9700,42.241589,-71.082651,,
02188,9632561,378900,3.719152753,0.146294114,14608,6521,42.204578,-70.957749,,
02189,9905564,925710,3.824559805,0.357418644,14559,6292,42.208703,-70.931021,,
02190,18436640,1374554,7.118426804,0.530718289,16119,6904,42.166731,-70.952363,,
02191,5242350,2721859,2.024082737,1.05091568,8457,3763,42.243453,-70.942033,,
02199,148951,0,0.057510305,0,1146,927,42.347463,-71.082039,,
02203,80317,0,0.031010568,0,0,0,42.360598,-71.058775,,
02210,2399614,1404157,0.926496185,0.542148072,2090,1358,42.347792,-71.039562,,
02215,1979040,280050,0.764111648,0.108127914,26125,9324,42.347593,-71.102934,,
02301,32204729,441571,12.43431591,0.170491524,61025,23673,42.078371,-71.042304,,
02302,23025347,67031,8.890136557,0.025880815,32741,11857,42.088123,-70.998293,,
02322,11112284,639902,4.290477022,0.247067554,4356,1769,42.1324,-71.05393,,
02324,70749309,2834816,27.31646208,1.094528623,26563,8336,41.972387,-70.978778,,
02330,96872155,6038938,37.40254974,2.331647096,11509,4600,41.878046,-70.744138,,
02332,61481268,10661003,23.7380513,4.116236446,15059,5875,42.044373,-70.706115,,
02333,44570841,842755,17.20889865,0.325389538,13794,4906,42.037278,-70.940459,,
02338,41448333,3604915,16.00329152,1.391865522,7518,3014,42.003513,-70.863334,,
02339,40427614,218489,15.6091897,0.084359078,13879,4852,42.122956,-70.85631,,
02341,38991864,1801806,15.0548435,0.695681216,10218,3593,42.050335,-70.867161,,
02343,18146751,280250,7.00650003,0.108205135,10745,4261,42.148913,-71.003737,,
02346,178363551,7968490,68.86655498,3.07665132,23106,9020,41.878004,-70.869267,,
02347,77093626,17019522,29.76601668,6.571274462,10612,4180,41.834474,-70.95704,,
02351,25007126,617669,9.655305739,0.238483344,16029,6399,42.119964,-70.957216,,
02356,35492978,827752,13.703916,0.319596848,12564,4406,42.060485,-71.12497,,
02357,1246186,53728,0.481155125,0.020744498,1360,8,42.055136,-71.081416,,
02359,56402221,4410938,21.7770202,1.703072756,17828,6548,42.067804,-70.805713,,
02360,247368929,33944781,95.50968151,13.10615377,56271,24800,41.883359,-70.631381,,
02364,48321362,2940978,18.65698297,1.135518002,12629,5010,41.987196,-70.741942,,
02366,2451742,69606,0.946622919,0.026875028,197,0,41.85057,-70.656046,,
02367,38005424,1105747,14.67397687,0.426931322,2820,1043,41.9591,-70.802752,,
02368,26096452,1518228,10.07589688,0.586191133,32158,12021,42.176446,-71.051567,,
02370,26704840,217611,10.31079681,0.08402008,17489,7051,42.130399,-70.910615,,
02375,37729521,359957,14.56745012,0.138980181,9188,3741,42.003041,-71.076928,,
02379,39681845,913634,15.32124666,0.352756075,6916,2669,42.021617,-71.026717,,
02382,17974070,59307,6.93982752,0.022898562,14489,5522,42.078974,-70.93939,,
02420,17052453,126708,6.583989192,0.048922234,14052,5251,42.457054,-71.215464,,
02421,25510908,417186,9.849817065,0.161076422,17342,6768,42.438547,-71.239574,,
02445,6740785,119571,2.60263175,0.046166623,20679,8974,42.325483,-71.135045,,
02446,3333660,11957,1.287133377,0.004616624,29311,14229,42.343503,-71.122248,,
02451,14303526,1828792,5.522622499,0.706100569,17426,7898,42.397823,-71.255708,,
02452,9580492,86311,3.699048799,0.033324865,14238,5033,42.392072,-71.218443,,
02453,9061760,736213,3.498765245,0.284253441,28968,11995,42.369542,-71.240513,,
02457,413241,0,0.159553249,0,1432,90,42.299388,-71.274242,,
02458,5185782,97094,2.002241709,0.037488205,12131,5341,42.353409,-71.187882,,
02459,12962330,218481,5.004783806,0.084355989,19095,6763,42.314779,-71.192017,,
02460,3480934,23292,1.343996188,0.008993092,8742,3774,42.351824,-71.20849,,
02461,3767371,36499,1.454590137,0.014092343,7059,2771,42.317362,-71.206508,,
02462,1369318,69749,0.528696658,0.026930241,1554,668,42.328708,-71.2559,,
02464,1463154,29494,0.564926942,0.011387698,2953,1287,42.312975,-71.218882,,
02465,5809240,1401,2.242960199,0.000540929,11710,4520,42.348912,-71.22633,,
02466,4638221,214162,1.790827216,0.082688414,8096,3090,42.344457,-71.248617,,
02467,12618589,142371,4.872064658,0.054969753,22491,7000,42.314608,-71.15306,,
02468,3833292,57129,1.480042379,0.022057631,5273,1930,42.328553,-71.229553,,
02472,10440627,320456,4.031148793,0.123728759,32014,15622,42.369451,-71.177925,,
02474,7905847,706806,3.052464722,0.272899334,26312,12317,42.420949,-71.156369,,
02476,5422176,191590,2.093513947,0.073973316,16532,7657,42.415637,-71.17567,,
02478,12035126,185797,4.646788325,0.071736626,24664,10158,42.395317,-71.180284,,
02481,14612716,246885,5.64200143,0.095322835,16244,5044,42.311927,-71.275531,,
